[+] Containers:
 |- [+] Container: /Game/FirstPerson/Maps/FirstPersonMap
 |   |- [+] ActorDescs:
 |   |   |- Guid:0032E6B040FE50A056BA71B664F77CFE BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1628981959 Label:Cube SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2963.320 Y=-15717.898 Z=10403.050), Max=(X=3141.611 Y=-15539.607 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:BD7867C645DF0388304E3EB7CF2BBB37 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_17 Label:SM_QuarterCylinder SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1200.000 Y=1800.000 Z=0.000), Max=(X=1300.000 Y=1900.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block04 FolderGuid:D00C3F324D055BED943FA6B0235C7FA2
 |   |   |- Guid:BEDD194547627BC6004C25A59E194D28 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1959368980 Label:Cube19 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-709.578 Y=-15103.441 Z=10382.884), Max=(X=-531.288 Y=-14925.150 Z=10561.175) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:C0C56B9644AE3D40CAFF6A878DB29844 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A4AE111137DC5EFB00_2001720423 Label:SM_SkySphere SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=-1638170.000 Y=-1638550.000 Z=-1638400.000), Max=(X=1638630.000 Y=1638250.000 Z=1638400.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lighting FolderGuid:0BA5F0A04EADB18E70D5B180D08FA34B
 |   |   |- Guid:C0E2158C45CC5B13F4E52D832607BD57 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046286397 Label:SM_InnerBuilding_SM_InnerBuilding_3 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-114.380 Y=-17109.495 Z=9663.154), Max=(X=759.069 Y=-16373.912 Z=11396.117) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:C22CE07C4B87D685137FDBBC10FC92C6 BaseClass: NativeClass:/Script/Engine.SkyAtmosphere Name:SkyAtmosphere_0 Label:SkyAtmosphere SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=1020.000), Max=(X=0.000 Y=0.000 Z=1020.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lighting FolderGuid:0BA5F0A04EADB18E70D5B180D08FA34B
 |   |   |- Guid:C32AE4DE4D7967D1B19C8492D9C4AA36 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_16 Label:SM_Cube11 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=700.000 Y=2600.000 Z=0.000), Max=(X=1300.000 Y=2900.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block03 FolderGuid:0C5AB36945998C19C9EA9283402A8E02
 |   |   |- Guid:C5572B87426F37AD9D5235A6035B059F BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1455855954 Label:Plane2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1844.352 Y=-9497.449 Z=10402.022), Max=(X=555.648 Y=-7097.449 Z=10402.022) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:C96EA9F84CAB52BA0FE483B12D76F8BF BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_26 Label:SM_QuarterCylinder12 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2100.000 Y=2750.000 Z=0.000), Max=(X=2300.000 Y=2950.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Cylinder FolderGuid:98EA6984416B46BD4E6349A7D9A13307
 |   |   |- Guid:CE8D82634660FCDB3120E2B8D547C533 BaseClass: NativeClass:/Script/Engine.PostProcessVolume Name:PostProcessVolume_0 Label:PostProcessVolume SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=400.000), Max=(X=200.000 Y=200.000 Z=600.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lighting FolderGuid:0BA5F0A04EADB18E70D5B180D08FA34B
 |   |   |- Guid:D37050EE4AB8E07E812E67A4D9AE77F7 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1828053973 Label:Cube12 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2168.566 Y=-17250.905 Z=10403.050), Max=(X=2346.857 Y=-17072.614 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:D44940D943955A5965276FBBEA044017 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_20 Label:SM_ChamferCube2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=324.987 Y=1136.837 Z=0.013), Max=(X=453.158 Y=1265.008 Z=100.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:D65CE26D4543AB64D3E1CE82A79B39D9 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_45 Label:SM_ChamferCube11 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=292.430 Y=3129.921 Z=0.013), Max=(X=433.313 Y=3270.804 Z=100.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:D935740A490176EB4702AF96F92450E8 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_38 Label:SM_ChamferCube18 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=343.798 Y=1188.520 Z=100.013), Max=(X=471.969 Y=1316.691 Z=200.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:DA4819164DD702010F80EABD674EDB8A BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_19 Label:SM_Cube12 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1200.000 Y=1700.000 Z=0.000), Max=(X=1300.000 Y=1800.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block04 FolderGuid:D00C3F324D055BED943FA6B0235C7FA2
 |   |   |- Guid:DD95BD974E76020604F0328FE289F3D0 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046424405 Label:SM_InnerPitWalls_SM_InnerPitWalls SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-7645.919 Y=-22840.580 Z=-14724.487), Max=(X=5998.202 Y=-9179.419 Z=10342.068) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:E051597541B4C998010633A0C1018139 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_30 Label:SM_ChamferCube5 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1765.431 Y=2937.543 Z=0.063), Max=(X=1976.756 Y=3148.868 Z=150.063) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |   |- Guid:E07697D943271C2E3BEE3EA7840F5D40 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1959370982 Label:Cube21 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1167.021 Y=-14850.080 Z=10333.932), Max=(X=-988.731 Y=-14671.790 Z=10512.222) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:E21B1DE345A764B6B16D258007EB0341 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_047C16CBB15330AE01_1827034368 Label:PointLight SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=3793.157 Y=86166.000 Z=-71574.000), Max=(X=36561.157 Y=118934.000 Z=-38806.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:E5320C1B4FD9764CE7B54D8487AEC613 BaseClass: NativeClass:/Script/Engine.SkyLight Name:SkyLight_0 Label:SkyLight SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=690.000), Max=(X=0.000 Y=0.000 Z=690.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lighting FolderGuid:0BA5F0A04EADB18E70D5B180D08FA34B
 |   |   |- Guid:E81FE54E42B20FA1E1767D955E75B47D BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1959369981 Label:Cube20 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1078.499 Y=-14444.495 Z=10365.157), Max=(X=-651.725 Y=-14266.205 Z=10620.314) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:EB260A4343402177EF2FA8AA9CCA795D BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_14 Label:SM_Ramp3 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2345.000 Y=600.000 Z=100.000), Max=(X=2545.000 Y=1000.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block01 FolderGuid:5710F1034B6DC7FBD588718E283EB93C
 |   |   |- Guid:EE66F4454A4A9F99393F559AB739C05E BaseClass:/Game/FirstPerson/Blueprints/BP_Pickup_Rifle.BP_Pickup_Rifle_C NativeClass:/Script/Engine.Actor Name:BP_Rifle_C_1 Label:BP_Pickup_Rifle SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1378.000 Y=818.000 Z=64.000), Max=(X=1442.000 Y=907.440 Z=128.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:F05991FD4B58C9FF362D1F9DBE9A5EE7 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1783825968 Label:Cube7 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4630.115 Y=-14518.066 Z=10440.837), Max=(X=-4445.847 Y=-14334.028 Z=10483.212) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:F224EE3B49FB9A457658DDA7B3594FAC BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046475408 Label:SM_OuterBuilding_SM_OuterBuilding_7 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-594.912 Y=-12935.285 Z=10138.195), Max=(X=2593.485 Y=-11015.666 Z=11670.643) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:F751A1A84BEC90C9E1C15086B83CD5FF BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046338400 Label:SM_InnerBuilding_SM_InnerBuilding_6 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-2399.069 Y=-15646.088 Z=9663.154), Max=(X=-1525.620 Y=-14910.505 Z=11396.117) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |- Guid:F80621C9446867154938FE81375207DA BaseClass: NativeClass:/Script/Engine.DirectionalLight Name:DirectionalLight_1 Label:DirectionalLight SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=-4398046511104.000 Y=-4398046511104.000 Z=-4398046511104.000), Max=(X=4398046511104.000 Y=4398046511104.000 Z=4398046511104.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lighting FolderGuid:0BA5F0A04EADB18E70D5B180D08FA34B
 |   |   |- Guid:F959EF0D4D97FD8AB016389E6BCFA562 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_35 Label:SM_QuarterCylinder9 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1700.000 Y=1600.000 Z=0.000), Max=(X=1800.000 Y=1700.000 Z=200.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Block02 FolderGuid:275232DB4A90E8B2799B29BD69C59B9E
 |   |   |- Guid:FE369CF94A071F9176E524A237CA92AA BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_1 Label:SM_ChamferCube SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1091.699 Y=271.699 Z=0.013), Max=(X=1228.301 Y=408.301 Z=100.013) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:SimulatedCubes FolderGuid:9AEEADCB4DC6C647D6E7C0B4EDA1744F
 |   |- [+] Clusters:
 |   |   |- [+] [  0]
 |   |   |   |- Guid:0032E6B040FE50A056BA71B664F77CFE BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1628981959 Label:Cube SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2963.320 Y=-15717.898 Z=10403.050), Max=(X=3141.611 Y=-15539.607 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:060CB73F402922367509E4BB7525BBE8 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_047C16CBB15332AE01_2086590774 Label:PointLight2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1713.204 Y=-18621.621 Z=8830.012), Max=(X=286.796 Y=-16621.621 Z=10830.012) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:06A243444FBD5D1BD7C6AC85BD6B79A3 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_047C16CBB15333AE01_1546207957 Label:PointLight5 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1945.930 Y=-24676.874 Z=10035.459), Max=(X=54.070 Y=-22676.874 Z=12035.459) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:08E86D9949B50894A5D54AA3A8C88E86 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1802983970 Label:Cube9 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4020.800 Y=-14928.010 Z=10403.050), Max=(X=-3842.510 Y=-14749.720 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:09E3875649EDB49882A9A6B22080419F BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1850509976 Label:Cube15 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-3179.920 Y=-17019.173 Z=10403.050), Max=(X=-3001.629 Y=-16840.883 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:0A5A00964F6FC2522E316D9F43F54014 BaseClass: NativeClass:/Script/Engine.PlayerStart Name:PlayerStart_UAID_047C16CBB15336AE01_1766839513 Label:PlayerStart2 SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=-1249.554 Y=-23308.735 Z=10580.921), Max=(X=-609.554 Y=-22668.735 Z=12052.921) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:155E6A524FE7CC063EC1C6A87F1CE2C6 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1792072969 Label:Cube8 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-4605.308 Y=-14492.549 Z=10408.010), Max=(X=-4421.040 Y=-14308.511 Z=10450.385) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:15F9D905484C19A8213CB7AD271487DC BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1525030956 Label:Plane3 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1844.352 Y=-25186.152 Z=10402.022), Max=(X=555.648 Y=-22786.152 Z=10402.022) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:174B74884252213CB647B0A799DA222E BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1666617961 Label:Cube3 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1344.932 Y=-15206.903 Z=10403.050), Max=(X=1523.222 Y=-15028.612 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:27EC0F0D42538DEFF6B6DE95E1FF8645 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15330AE01_2046230394 Label:SM_OuterWalls SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-25107.754 Y=-39195.859 Z=-69836.577), Max=(X=23772.869 Y=9123.037 Z=54465.459) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:31708A5840ACA8671B85CA951CFE8ACB BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1828052971 Label:Cube10 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=2940.787 Y=-16597.645 Z=10403.050), Max=(X=3119.077 Y=-16419.354 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:33C9ACCD41508022B21DCEBD475F5761 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1943206979 Label:Cube18 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-1158.719 Y=-17345.020 Z=10333.932), Max=(X=-980.428 Y=-17166.730 Z=10512.222) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:4D5B035C4250CDC555A4A69A14225DBE BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15332AE01_1883617773 Label:Cone SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-11209.509 Y=-25950.863 Z=-10601.402), Max=(X=8790.491 Y=-5950.863 Z=-9801.402) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:27EC0F0D42538DEFF6B6DE95E1FF8645 FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:510714E949F3D0E955ECA58B23E569A0 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1247406952 Label:Cylinder SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-2150.308 Y=-17347.964 Z=9469.991), Max=(X=489.692 Y=-14707.964 Z=10397.386) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:6159F4B847175863E81AD9896250E130 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15331AE01_1695339594 Label:Plane SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-116637.979 Y=-138330.000 Z=-47110.006), Max=(X=123362.021 Y=101670.000 Z=-47109.994) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
 |   |   |   |- Guid:696008AE439E1932CF9AAE974C6F8763 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_047C16CBB15333AE01_1828053972 Label:Cube11 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=1317.656 Y=-16984.779 Z=10403.050), Max=(X=1495.946 Y=-16806.488 Z=10581.341) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:4D5B035C4250CDC555A4A69A14225DBE FolderPath:Lotus_Reach FolderGuid:334594B74ED9E6A9F8D7F8B8EEAE77B7
